name,E_name,gender,birth,height,weight,event,nationplace,picture,introduce,href
顾笑,Gu Xiao,女,1993年3月18日,174cm,60kg,游泳,江苏,http://img1.cache.netease.com/pcluster/olympicinfo/post/f7e/2bc/009/84c4954a149933d0343dd08_160x108.jpg,"顾笑，1993年出生于江苏南京。中国女子花样游泳队运动员。曾获2010年世青赛双人第四，集体亚军，组合季军，Figure排名27位；2014年仁川亚运会女子花样游泳自由组合集体项目金牌冠军，世界杯集体及组合项目冠军。2015年1月5日，拟授予国际级运动健将称号。详细介绍个人生涯早年经历顾笑，1993年出生于江苏南京，从小喜欢游泳。2013年进入国家女子花样游泳队。运动生涯2013年，进入国家女子花样游泳队。这支国家队是3013年全运会后重新组建的队伍，组合时间不到一年，却进步惊人，已拿下双人和集体两块金牌。2014年，参加仁川亚运会女子花样游泳比赛。在仁川亚运会花样游泳集体自由自选比赛中，中国花游队拿到94.3333的高分，最终以185.7221的总分摘得花游集体项目金牌，实现亚运会三连冠。值得一提的是，登场的8位“美人鱼”中有3人来自江苏，分别是南京姑娘呙俐、顾笑以及来自淮安的梁馨枰。花样游泳素有“水中芭蕾”之称，想拥有惊人的爆发力和精湛的技巧，姑娘们必须日复一日刻苦地训练。获得荣誉2014年，荣获仁川亚运会女子花样游泳自由组合集体项目金牌冠军。2015年1月5日，拟授予国际级运动健将称号。        	  	  ",http://info.2016.163.com/athlete/7922.html
赵丽娜,ZHAO Lina,女,1991年9月18日,,,足球,上海,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,赵丽娜，1991年9月18日出生上海市，中国女子足球运动员，司职守门员。现效力于上海国泰君安永柏女足球俱乐部。详细介绍2015年5月，赵丽娜入选中国女足征战奥运名单。11月，代表上海女足参加女超联赛并获得联赛冠军及赛季最佳门将称号。12月3日，在女足友谊赛中国队1:1战平意大利队的比赛中完成了国家队首秀。此后不断在友谊赛、四国赛中首发出场。2016年3月，赵丽娜作为中国队主力门将参加里约奥预赛，助中国队在5场预选赛上取得第二名，获得里约奥运会参赛资格。2015年1月，赵丽娜作为中国女足门将在广州参加为期20天备战世界杯的集训。5月15日，赵丽娜随中国女足前往美国西雅图参加加拿大女足世界杯集训。5月31日，中国女足征战奥运名单出炉，赵丽娜以门将身份入选。6月，作为替补的赵丽娜未能出现在加拿大女足世界杯比赛场上。12月3日，在中国队与意大利队的友谊赛中赵丽娜迎来了自己在国家队的首秀，并在比赛中贡献了4次扑救，并帮助球队1:1战平对手，获得了女足主帅布鲁诺·比尼的信任。此后6日对阵意大利，14日与17日，两次对阵美国的友谊赛中，赵丽娜均首发出战，并帮助球队也取得了2胜1负的战绩。尤其是最后一场对阵美国，在对手的射门次数超过中国队一倍的情况下，将比分保持在了1:0，终结了中国女足对美国队22场不胜的尴尬纪录。个人生涯2015年4月，开始代表上海国泰君安永柏女子足球俱乐部参加中国女子足球超级联赛的比赛。2015年11月，获得女子足球超级联赛最佳守门员。2015年11月，获得女子足球超级联赛冠军。,http://info.2016.163.com/athlete/8256.html
张越,ZHANG Yue,女,1990年9月30日,,,足球,天津,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,张越，1990年9月30日生于天津，现效力于北京女足，中国女足现役主力门将，由于在多次重要比赛中做出精彩扑救，继而成为新一代女足的代表性人物。详细介绍张越从小就喜欢足球，一次在电视上凑巧看到欧洲杯的颁奖仪式，看到冠军举起奖杯的样子，就稚气地说，将来我也要拿个回来。拥有明星般五官的她，在国内女足界是第一高度，即使是在世界女足中也是首屈一指的。张越也因此获得了“高妹”的称号。，还被赞为世界足坛十大美女之一。正是由于高身高和不错的弹跳能力，张越的空中优势巨大，摘高球能力很出色；同时，她的门前位置感很好，活动范围大，出击时机把握得也很不错，动若脱兔，动静两相宜。个人生涯2009年，荣获广州四国女足锦标赛冠军。2009年，荣获俄罗斯库尔班河邀请赛冠军获评“最佳门将”。2009年，荣获京港杯女足比赛冠军。2010年，荣获成都亚洲杯第四名；广州亚运会第四名。2015年1月5日，拟授予国际级运动健将称号。,http://info.2016.163.com/athlete/8257.html
杨曼,YANG Man,女,1995年11月2日,,,足球,山东,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,杨曼，山东烟台人，1995年11月2日，身高186，体重70㎏，代表山东获得2014年女足锦标赛第三名，2015年女足锦标赛冠军。详细介绍虽然杨曼有了一个大个子，但她却是地道的后腰出身，她所喜欢的球星也是被称之为世界第一流后腰的皮尔洛。之所以在山东队打中锋，是因为殷铁生对她的“改造”。“因为我的出球速度稍微慢一些，殷指导就把我放到中锋位置了。”没想到殷铁生的这一举动，居然让她成为了山东队攻城拔寨的利器。在女甲、锦标赛中均有进球，当然也不乏像对北京队这样强敌的关键入球。2015年12月17日，中国女足面对宿敌美国女足。上半时第5分钟，主力后腰任桂辛因伤下场，女足新帅布鲁诺大旗一挥，杨曼就此上场。在全场被动的情况下，第58分钟中国队通过反击由王霜抽射得手。杨曼和队友一起终结了中国队十年22场不胜美国的尴尬历史，也给瓦姆巴赫的退役写下了“不光彩的一笔”。谈起这场比赛杨曼很是兴奋：“我第一次代表国家队出征，就跟着队友破了纪录，真是很高兴。虽然我做得不太好，但还好发挥正常。”个人生涯2015年，随山东女足获得女足锦标赛冠军。,http://info.2016.163.com/athlete/8258.html
吴海燕,WU Haiyan,女,1993年2月26日,,,足球,浙江,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,吴海燕，中国女子足球运动员，1993年出生于浙江省杭州市建德市，曾获2014年亚洲杯第三名，被授予国际级运动健将称号。吴海燕2002年进入杭州市体育中心练足球，2008年进入国家少年足球队。从2011年起，吴海燕一直稳坐中国女足主力右后卫的位置。吴海燕有一个不得不提的“特长”———好吃，队友们都喊她“吃货”。吴海燕爱吃辣，再辣的菜都能扛得住，每次回家，妈妈会烧一大桌菜，她说，“我最爱吃妈妈烧的辣椒炒鸡块和炒螺蛳。” 个人生涯2014年，获得女足亚洲杯季军。2015年5月，代表中国女足参加2015年加拿大女足世界杯。2015年1月，授予国际级运动健将称号。,http://info.2016.163.com/athlete/8259.html
刘杉杉,LIU Shanshan,女,1992年3月16日,,,足球,河北,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,刘杉杉，1992年3月16日出生，河北籍女足国家队成员，前卫，现效力于长春农商银行俱乐部。详细介绍刚上一年级时，刘杉杉就去二体报名练球，儿时的刘杉杉活泼好动，与小朋友都能玩到一起。随着年龄增长，男女生由于身体差异，女生体能弱一些，刘杉杉慢慢成了队里的“小尾巴”，这可急坏了杉杉爸爸。最后，爸爸给刘杉杉制定方案并建立“奖励制度”：每天早起，顺着马路跑步，做到加练，就奖励一碗刘杉杉最喜欢的牛肉板面。为了每天上学前的板面，刘杉杉可是动力十足，直到现在她还是对小时候板面的味道怀念不已。功夫不负有心人，经过加训的刘杉杉慢慢地能和小男生们竞争了，成了队里的小主力。谈起刘杉杉的技术特点，河北女足主帅李志浩最有发言权，他说：“刘杉杉最大的特点就是扎实，技术扎实、心理素质过硬，比赛中敢于发挥。同时，她还是位多面手，能踢后卫、后腰和前腰，在国家队她踢边后卫，回到河北队，我让她踢前腰，她都能完成得很好”个人生涯2014年入选国家队，参加仁川亚运会。2015年入选国家队，征战6月份加拿大女足世界杯。2015年1月5日，拟授予运动健将称号。,http://info.2016.163.com/athlete/8260.html
薛娇,XUE Jiao,女,1993年1月30日,,,足球,辽宁,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,薛娇，女。出生于1993年，现效力于女超大连权健队，中国女足现役国脚。大连队主力边后卫。详细介绍薛娇是一位真正的左脚球员，这在所有踢球女孩中并不多见。为了用好自己的左脚，薛娇刻苦训练。“我从小身体素质就很好，速度、爆发力、耐力都还不错，加上我是左脚，就一直被牢牢‘摁’在左边卫的位置上。我的优势就在于防守中敢于上抢，这也是踢左后卫的原因。”因为薛娇特点过于明显，不论是母队大连队的教练还是国家队教练，在平时训练中都会让她着重练习突破传中。“在比赛中，左边卫除了防守，还要下底传中，将球舒服地传递给前锋线队友。所以，几乎所有球队都对这个位置的传中水平要求很高。为了能够胜任，我经常在大家训练完了加练传中，因为我喜欢足球，它是我的生命。”她严肃地说。在女足新帅布鲁诺的麾下，薛娇已经逐步站稳主力。2015年12月17日，中国女足客场1：0战胜不可一世的美国队。她和队友一起击破了美国队主场12年不败的神话，也终结了中国对美国22场不胜的尴尬历史。薛娇说，自己能参与到比赛其中感觉很开心 也清楚看到与对手还有不小差距，年轻的她相信这种差距会通过努力奋斗而渐渐缩小。为此，她很感激布鲁诺这个“幽默风趣的老头”：“他很注重细节，对我们要求很严厉，训练中总是要求把每一个环节做好。但是他对我们很好，生活中也很逗。”个人生涯代表国家队出场26场，入选2016中国女足奥运代表队。,http://info.2016.163.com/athlete/8261.html
赵容,ZHAO Rong,女,1993年9月27日,,,足球,北京,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,赵容，1993年9月27日出生，司职前锋，2011深圳大运会女足冠军成员，2015年5月入选国家队大名单出征加拿大女足世界杯。详细介绍在国家队，赵容是后卫，而在俱乐部和大运女足，赵容又是司职前锋，谈及位置的不停转换，赵容认为：“我觉得这就是我下一步需要提升的东西，回去以后位置和国家队不一样，应该让自己的适应能力更快一些。”2011年深圳第26届大学生运动会女足决赛中对战日本，下半场比赛进行到59分钟，日本队员池田咲纪子后场传球出现了失误，赵容得球后带到了左路底线，传球给到了后点，庞丰月头球顶远点得分。个人生涯2011深圳大运会女足冠军成员。2015年5月入选国家队大名单出征加拿大女足世界杯。2015年11月，获得女子足球超级联赛冠军。,http://info.2016.163.com/athlete/8262.html
古雅沙,GU Yasha,女,1990年11月28日,,,足球,河南,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,古雅莎，中国籍足球运动员，中国国足队前卫，现效力于北京北控足球俱乐部，曾入选2015中国女足国家队征战加拿大女足世界杯。详细介绍2008年，北京举行奥运会，时任中国女足主教练的商瑞华慧眼识珠，将只有17岁的古雅莎带到了国家队。古雅莎刚刚进入国家队时，由于很多记者对其不了解，再加上古雅莎的名字有些绕口，很多记者常把她的名字写错，出现过“谷雅莎”“谷亚莎”等好几个版本，对此古雅莎也只是无奈的报以一笑，“以前大家都不认识我，没什么的，我希望从今天以后，名字不会再被写错了。”相信目前已经成为国家队主力的她，不会再被记者写错名字了。古雅莎的技术好，在边路也有速度。她在边路的突破传中威胁非常大，也是中国队进攻上很重要的手段之一。古雅莎还比较年轻，在技术和经验上也还有不足，但给她一些时间，她的进步就会非常快。古雅莎是一名很有潜质的边前卫，不但有速度，而且传球落点也非常不错，2008年进入国家队至今唯独缺的就是经验。个人生涯2005年，古雅莎如愿入选北京女足，成为了日后北京女足不可或缺的一员。随中国女足参加2008年北京奥运会。入选2015中国女足国家队征战加拿大女足世界杯。,http://info.2016.163.com/athlete/8263.html
杨丽,YANG Li,女,1991年1月31日,,,足球,江苏,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,杨丽1991年出生于江苏，是中国女子足球队队员。23岁便崭露头角，2015年1月5日，拟授予国际级运动健将称号。详细介绍2014年入选国家队。虽然代表国家队出战的场次不多，但杨丽却非常高效的打进了不少进球。一月份与香港的热身赛，杨丽打进一球；二月份的永川四国赛，杨丽在对阵墨西哥的比赛中梅开二度帮助中国队3-1逆转取胜并最终夺冠；三月份阿尔加夫杯，中国女足首战迎战北欧劲旅挪威队，最终凭借杨丽第77分钟的绝杀，中国队1-0战胜劲敌。随后与世界冠军德国队的比赛中杨丽同样表现不俗。2014年5月15日，参加2014女足亚洲杯比赛。首轮比赛中以7-0狂胜泰国队。第5分钟李东娜率先破门，第8分钟李影再入1球，第15分钟杨丽为中国队攻入第3球，半场补时阶段杨丽则再度建功，第64分钟杨丽再度破门完成帽子戏法，第74分钟许燕露破门，补时阶段杨丽攻入个人第4球。中国队能够在首轮里顺利取胜，头号功臣非杨丽莫属。正是凭借着她的四粒入球，中国队方能够赢的如此轻松。个人生涯2009年，山东全运会江苏夺得女足青年组冠军。江苏女足还在当年女超联赛中夺魁，杨丽也打进多粒进球。2013年，江苏女足又夺得了全运女足成年组冠军，杨丽和马君组成的锋线功不可没。2015年1月5日，拟授予国际级运动健将称号。,http://info.2016.163.com/athlete/8264.html
马晓旭,MA Xiaoxu,女,1988年6月5日,,,足球,辽宁,http://img1.cache.netease.com/pcluster/olympicinfo/post/419/c1d/e16/69673a8b7acdef6803caa84_160x108.jpg,马晓旭，1988年6月出生于大连；多次代表国青、国家队参加比赛。2007年，获得劳伦斯世界体育大奖年度新人提名。详细介绍从1999年在体校开始踢球，马晓旭就梦想代表中国站到国际赛场上。2006年随中国队参加亚洲杯夺冠，凭借出色的表现，马晓旭当选了那年的亚洲足球小姐。不过，此后三次受伤，她的职业生涯起起伏伏。2003年，15岁的马晓旭参加在上海举行的第二届中国青少年女足训练营，在训练营中，技术出色，攻击能力强的她给足协女子部主任张建强留下了深刻的印象，结果在训练营结束后，马晓旭被直接调入中国中学生女足队，并在当年11月举行的首届世界中学生女足锦标赛上帮助球队获得冠军，这也是中国女足各级别队伍中的第一个世界冠军。2007年12月19日，在于新西兰的热身比赛中，马晓旭在无人看防的情况下因突然变向伤了右膝十字韧带，进而休养了半年。个人生涯2006年女足亚洲杯冠军兼MVP。女足U20世青赛金球奖、金靴奖，世青赛亚军。2006年亚洲足球小姐。2007年劳伦斯世界体育大奖年度新人提名。,http://info.2016.163.com/athlete/8265.html
